연번,원문,이지리드 문장,시각자료,명칭,검색어
265,,억지로 시켜서 어쩔 수 없이 보이스 피싱을 하게 되었다.,,"(소극 범행, 보이스 피싱)","정상참작, 소극적"
,피고인은 확정적 고의를 가지고 있던 것으로 보이지는 않는다. / 미필적 고의만을 가졌던,김이박이 일부러 범죄를 저지르려고 한 것은 아니다. 그렇지만 김이박의 행동이 범죄가 될 수 있다는 것을 알면서도 일부러 조심하지,그림,"유리한 정상 (미필적 고의, 방화)",
266,것으로 보인다.,않았다.,,,"확정적 고의, 불"
,피해자 귀책 사유가 있다. / 피해자가 범행을 유발한 면이 있다.,,그림,"유리한 정상 (피해자 귀책사유, 폭행)",
267,,피해자가 먼저 때려서 같이 때리게 되었다.,,,-
,피해자 귀책 사유가 있다. / 피해자가 범행을 유발한 면이 있다.,,그림,"유리한 정상 (피해자 귀책사유, 욕)",
268,,피해자가 먼저 욕을 해서 때리게 되었다.,,,-
,,,그림,유리한 정상 (생계형 범죄),
269,생계형 범죄로 보인다.,너무 가난해 음식을 살 돈이 없어서 범죄를 저지른 것 같다.,,,"가난, 음식, 배고파"
,,,그림,,
270,계획적으로 범행하였다.,범죄를 저지르기 위해 미리 준비하고 계획을 세운 점이 매우 나쁘다.,,불리한정상,-
,,,,(계획 범죄),
,,,그림,,
271,범행 동기가 비난할 만한 하다.,범죄를 저지른 이유가 매우 나쁘다.,,불리한 정상,"비난, 악질"
,,,,(범행 동기),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
272,자수하였다.,자기가 범죄를 저질렀다고 스스로 경찰에 말했다.,,유리한 정상 (자수),경찰
,,,그림,,
273,진심으로 반성하고 있다.,자기가 저지른 죄를 진심으로 반성하고 있다.,,유리한 정상 (반성),-
,,,그림,,
274,지체장애인이다.,-,,유리한 정상 (지체장애),장애
,,,그림,,
275,청각장애인이다.,-,,유리한 정상 (청각장애),장애
,,,그림,,
276,시각장애인이다.,-,,유리한 정상 (시각장애),장애
,,,그림,,
277,외국인이다.,-,,유리한 정상 (외국인),-
,피고인의 장애가 범행에 영향을 미친 것으로 보인다.,,그림,유리한 정상 (장애인),
278,,피고인은 장애 때문에 범죄를 저지른 것 같다.,,,장애
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,반성하지 않는다. 자신이 잘못했다고 생각하지 않는다. 앞으로 잘못을 고칠 것 같지 않다.,그림,,
279,개전의 정이 없다.,,,불리한 정상,개전의 정
,,,,(반성 안함),
,,,그림,불리한 정상 (신뢰관계 이용),
280,인적 신뢰관계를 이용하여 범행하였다.,상대방이 자신을 믿는 점을 이용하여 범죄를 저질렀다.,,,관계
,,,그림,불리한 정상,
281,피해자가 존속관계(부모)이다.,아버지를 때린 것이므로 매우 나쁘다.,,"(존속 폭행, 아버지)","존속, 부모, 가족"
,,,그림,불리한 정상,
282,피해자가 존속관계(조부모) 이다.,할아버지를 때린 것이므로 매우 나쁘다.,,"(존속 폭행, 할아버지)","존속, 조부모, 가족"
,,,그림,불리한 정상 (미성년 자녀 폭행),
283,피해자가 미성년자/자녀이다.,피해자가 10살 밖에 안된 어린 자녀다. 따라서 피고인을 세게 처벌해야 한다.,,,자녀
,,,그림,,
284,초범이다.,전에 한 번도 죄를 지어 처벌 받은 적이 없다.,,유리한 정상 (초범),처음
,,,그림,,
285,피고인은 피해자와 합의했다.,피해자는 김이박은 용서했다.,,유리한 정상 (합의),용서
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
286,피고인이 피해자를 위하여 상당한 금액을 공탁했다.,김이박이 피해자의 피해 회복을 위해 꽤 큰 돈을 법원에 맡겼다.,,유리한 정상 (공탁),"법원, 피해 회복, 금전"
,,,그림,유리한 정상,
287,피해가 전부 회복되었다. (금전),돈을 모두 돌려받았다.,,"(피해 회복, 금전 모두)","전부, 회복, 금전"
,,,그림,유리한 정상,
288,"피해가 전부 회복되었다. (신체, 정신)",치료비와 위자료를 모두 받았다.,,"(피해 회복, 치료비 모두)","전부, 회복, 위자료, 금전"
,,,그림,유리한 정상,
289,피해가 일부 회복되었다. (금전),돈을 일부 돌려받았다.,,"(피해 회복, 금전 일부)","일부, 회복, 금전"
,,,그림,유리한 정상,
290,"피해가 일부 회복되었다. (신체, 정신)",치료비와 위자료를 일부 받았다.,,"(피해 회복, 치료비 일부)","일부, 회복, 위자료, 금전"
,,,그림,,
291,합의하지 못하였다.,피해자가 용서하지 못하였다.,,불리한 정상 (미합의),용서
,,,그림,"불리한 정상 (피해 미회복, 금전)",
292,피해가 전혀 회복되지 않았다.(금전),돈을 받지 못했다.,,,금전
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,"불리한 정상 (피해 미회복,",
293,"피해가 전혀 회복되지 않았다.(신체, 정신)",치료비와 위자료를 받지 못하였다.,,"신체, 정신)","치료비, 위자료"
,,,그림,,
294,피해자가 피고인에 대한 엄벌을 탄원하고 있다.,피해자가 김이박을 세게 처벌해달라고 하고 있다.,,불리한 정상,"처벌, 벌"
,,,,(엄벌 탄원),
,,,그림,불리한 정상 (정신적 고통),
295,합의 시도 중 추가적인 정신적 고통을 야기했다.,합의하자고 하면서 피해자를 더 고통스럽게 하였다.,,,"합의, 2차"
,,,,,가해
,청소년인 피해자의 궁박한 사정을 이용하여 범행하였다. (성범죄),,그림,,
296,,청소년인 피해자의 어려운 상황을 이용하여 성범죄를 저질러 더 나쁘다.,,궁박 (청소년 성범죄),-
,청소년인 피해자의 궁박한 사정을 이용하여 범행하였다.,,그림,,
297,(사기),청소년인 피해자의 어려운 상황을 이용하여 사기죄를 저질러 더 나쁘다.,,궁박 (청소년 사기),-
,청소년인 피해자의 궁박한 사정을 이용하여 범행하였다. (강요죄),청소년인 피해자의 어려운 상황을 이용하여 강요죄를 저질러 더 나쁘다.,그림,,
298,,*강요죄 : 다른 사람을 때리거나 협박하여 원하지 않는 일을 하게 만드는 것,,궁박 (청소년 강요죄),-
,,,그림,,
299,피고인이 피해자의 항거불능 상태를 이용하였다.,피고인은 피해자가 피하거나 거부할 수 없는 상태를 이용했다.,,항거불능,-
,,,,(성범죄),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,여러 개의 범죄를 동시에 저지른 경함범으로 기소되었다.,,그림,,
300,,여러 범죄를 저질러서 한꺼번에 재판을 받는다.,,경합범,"범죄, 동시, 재판"
,,"김이박이 저지른 여러 가지 범죄의 벌 중 가장 높은 벌에, 그 벌을 받아야 하는 기간의 절반 만큼을 더해서 벌을 받는다.",그림,,
301,경합범으로 형량을 가중하여 부과한다.,,,"경합범, 가중 처벌","범죄, 형량"
,,00 범행을 여러번 저질러서,그림,,
302,00 범행이 수회 반복되어 습벽이 인정된다.,00 범행이 습관이 되어버렸다.,,상습범,"범죄, 반복, 습관"
,,,,(습벽),
,,,그림,,
303,피해자에게 주먹으로 폭행을 가했다.,멱살을 잡고 주먹으로 때렸다.,,폭행,멱살
,,,,(주먹),
,,,그림,,
304,피해자에게 의자를 사용하여 폭행을 가했다.,의자로 때렸다.,,폭행,-
,,,,(의자),
,,,그림,,
305,피해자에게 맥주잔을 사용하여 폭행을 가했다.,맥주잔으로 때렸다.,,폭행,-
,,,,(맥주잔),
,,,그림,,
306,피해자에게 나무막대기로 폭행을 가했다.,나무막대기로 때렸다.,,폭행 (나무 막대기),-
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
307,상해를 입혔다.,때려 상처를 입혔다.,,폭행,-
,,,,(상해),
,판결이 확정된 날로부터 10일 이내에 판결문을 지참하여 관할 보호관찰소에 방문해야 한다.,,그림,,
308,,판결이 확정되면 10일 안에 이 판결문을 가지고 00보호관찰소에 가야한다.,,보호관찰소,판결문
,,,그림,,
309,야심한 시간에 범행을 저질렀다.,밤늦게 죄를 저질렀다.,,밤,"새벽, 야간, 야심"
,,,그림,,
310,대낮에 범행을 저질렀다.,대낮에 죄를 저질렀다.,,낮,"대낮, 주간"
,,,그림,,
,"보호관찰관의 지시를 따르지 않을 경우, 피고인은 형량이 추가될 수 있다.","피고인이 보호관찰관의 말을 따르지 않으면, 원래 정해 둔 기간보다 00개월 더 감옥에 갇혀 있어야 한다.",,보호관찰 명령 불이행,"불이행, 추가 형량"
311,,,,,
,,,그림,,
312,카드 1장,-,,카드,-
,,,,(1장),
,,,그림,,
313,카드 2장,-,,카드,-
,,,,(2장),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
314,카드 3장,-,,카드,-
,,,,(3장),
,보이스피싱 범죄 이용 사실을 인지하면서 통장이나 카드를 보관하면 처벌받는다.,보이스피싱 사기 등 범죄에 이용될 것을 알면서 다른 사람의 체크카드나 통장을 보관하면 처벌 받는다.,그림,"전자금융 거래법위반 (카드, 통장, 접근매체 보관)",
315,,,,,"범죄, 이용, 사기"
,체크카드가 사기 범죄에 이용할 가능성을 인지하고 있었다.,,그림,,
316,,김이박은 자신의 체크카드가 보이스피싱 범행에 이용될 것을 알고 있었다.,,전자금융 거래법위반 (범죄 인지),"범죄, 체크카드"
,,,그림,,
317,사기 행위로 속아서 송금했다.,김이박은 속아서 계좌로 돈을 보냈다.,,보이스피싱,송금
,,,,(계좌이체),
,,,그림,,
318,보이스피싱 범죄 책임자가 현금 인출을 지시했다.,보이스피싱 조직의 책임자가 돈을 찾으라고 시켰다.,,보이스피싱,은행
,,,,(현금 인출),
,,,그림,,
319,현금을 인출하려고 했다,돈을 찾으려고 했다.,,보이스피싱,"현금,"
,,,,(ATM 인출),ATM기기
,,,그림,,
320,전철,-,,전철,"전철, 지하철, 대중교통"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
321,버스,-,,버스,"버스, 대중교통"
,,,그림,,
322,도주하였다.,도망가다,,도망,도주
,,,그림,,
323,복지카드를 보여주다,복지카드를 보여주다,,복지카드 제시,장애
,,,그림,,
324,경찰에 개인정보를 제출해야 한다.,경찰서에 가서 개인정보를 제출해야 한다.,,개인정보 제출,경찰서
,,,그림,,"열쇠, 비밀번호, 인도, 집, 아파트"
325,피고는 원고에게 부동산을 명도/인도하라.,피고는 원고에게 부동산 열쇠(비밀번호)를 넘겨주고 나가야 한다.,,부동산 명도,
,,배상명령 신청을 받아주지 않 는다.,그림,,
326,배상신청인의 배상명령신청을 각하한다.,"*배상명령 : 형사재판에서 법 원이 유죄라고 판단하면, 피 해를 준 사람이 피해 입은 사람 에게 피해를 보상하는 것.",,배상명령 신청 각하,배상명령
,,원고가 중요한 결정을 내릴 수 없을 만큼 정신적으로 혼란스러웠거나 건강이 좋지 않았다.,그림,,
327,원고가 의사무능력 상태에 있었다.,,,의사무능력,무효
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
328,과실상계,피고가 줄 돈을 정할 때 원고가 잘못한 만큼을 뺀다.,,과실상계 (손해 배상액),"손해배상, 상계"
,,,그림,,
329,과실상계를 할 수 있다 / 피고의 책임을 제한할 수 있다.,이 사건에는 원고도 잘못이 있어서 피고가 줄 돈에서 원고의 책임 만큼 돈을 뺀다.,,과실상계,"책임, 상계"
,,,,(책임제한),
,,늦게 갚는 만큼 돈을 더 줘야 한다. 이자가 생기는 것과 비슷하다.,그림,,
330,지연손해금을 지급해야 한다.,,,지연손해금,"지체, 지연"
,,,그림,,
,,,,,
,,,,,
,피고는 원고에게 건물 무단 점유로 인한 부당이득을 반환할 의무가 있다.,"김이박은 허락없이 건물을 사용했고, 그 건물에서 돈을 벌었다. 김이박은 이제라도 건물을 사용료를 내야 한다.",,부당이득 반환,"부당이득, 비용, 사용료"
331,,,,,
,,,그림,,
332,기왕치료비,이미 치료비로 사용한 돈,,기왕치료비,치료비
,,,그림,,
,사고를 당해 일실수입 상당의 손해를 입었다.,사고를 당해서 일을 못해 돈을 벌지 못했다.,,소극적 손해 (일실수입 손해),"사고, 손해, 수입"
333,,,,,
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
334,점유권,피고가 건물을 자기 것처럼 사용하고 있다.,,점유권,"건물, 권리"
,,,그림,,
335,지상권을 가진다.,그 땅 위에 건물을 세우거나 식물을 심을 수 있다.,,지상권,"땅, 권리"
,,,그림,,
336,유치권,-,,유치권,"물건, 권리"
,,,그림,,
337,근저당권,-,,근저당권,"담보, 근저당"
,,,그림,,
338,차임을 지급받았다.,"건물을 빌려주고, 월세를 받았다.",,차임,"건물, 물건"
,,,그림,,
339,차임 상당의 부당이득을 얻었다.,다른 사람의 건물을 허락 없이 마음대로 썼다. 그 월세 만큼 이익을 얻었다.,,부당이득,-
,,,,(차임 상당),
,,,그림,,
340,명의신탁,-,,명의신탁 1,"계약, 주인"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
341,명의신탁,-,,명의신탁 2,"계약, 주인"
,,,그림,,
342,손익상계,-,,손익상계,"손해, 이익, 금전"
,,"돈이나 물건을 빌린 사람이 빌린 것을 갚으려고 하는데, 받아야 하는 사람이 돈이나 물건을 일부러 안 받으려고 한다.",그림,,
343,채권자 지체,,,채권자 지체,수령지체
,,,그림,,
344,부담부증여,"돈, 물건 등의 재산을 줄 때 재산과 관련한 빚도 함께 넘겨준다.",,부담부증여,"빚, 부담부, 증여"
,,,그림,,
345,채무를 연대보증하였다.,만약 돈 빌린 사람이 돈을 갚지 않으면 내가 대신 갚겠다고 했다.,,연대보증,"채무, 연대"
,,,그림,,
346,연대채무,-,,연대채무1,"채무, 연대, 채무자"
,피고들은 연대하여/공동하여 원고에게 돈을 지급해야 한다.,,그림,,
347,,피고들은 원고에게 함께 돈을 줘야 한다.,,연대채무2,"채무, 연대, 채무자"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,"여러 채무자 중 한 명이 원고에게 금전을 반환할 경우, 그 반환된 금액만큼 전체 채무가 감소 하는 것으로 본다.",,그림,,
,,여러 명 중에 한 명이 돈을 갚으면 갚은만큼 전체 빚이 줄어든다.,,연대 채무,
348,,,,(일부 변제),채무자
,,,그림,,
,,"물건의 주인이 2명 이상일 때, 물건의 주인들은 각자 자기 것을 자유롭게 팔 수 있다.",,,"소유자, 물건, 처분"
349,공유,,,공유,
,,,그림,,
,,"물건의 주인이 2명 이상일 때, 물건을 팔려면 모든 주인이 허락해야 한다.",,,"소유자, 물건, 처분"
350,합유,,,합유,
,,,그림,,
,,"법인이 아닌 단체가 재산의 주인일 때, 단체에서 팔기로 결정해야 팔 수 있다.",,,"법인, 단체, 처분"
351,총유,,,총유,
,,도박에 쓸 돈을 빌려주거나 첩*이 되기로 하는 것과 같이 사회에서 옳지 않다고 생각하는 계약은 무효다.,그림,,
,반사회질서 법률행위는 무효로 한다.,*첩 : 결혼한 남자가 원래 결혼한 아내 외에 함께 사는 여자.,,,"민법 제103조, 계약, 무효"
352,,,,반사회질서 법률행위,
,,,그림,,
,통정허위표시에 해당되어 무효로 한다.,상대방과 짜고 가짜로 한 계약은 무효다.,,통정허위 표시,"계약, 가짜, 허위, 무효"
353,,,,,
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
354,소멸시효가 완성되었다.,권리를 행사할 수 있는 기간이 지났다.,,소멸시효 완성,"권리, 종료, 소멸"
,,,그림,,
355,소멸시효가 완성되지 아니하였다.,아직 권리를 행사할 수 있는 기간이 남았다.,,소멸시효 미완성,"권리, 종료, 소멸"
,,,그림,,
,,,,,
356,계약을 체결했다.,계약서를 썼다.,,계약서,계약
,피고는 원고에게 지급해야 할 금액에서 000원을 공제해야 한다.,,그림,공제,
357,,000원을 빼야 한다.,,(빼기),"금전, 공제"
,,,그림,,
358,피고는 원고에게 추가로 000원을 지급해야 한다.,000원을 더 줘야 한다.,,추가 지급,"금전, 추가"
,,,,(더하기),
,,,그림,경제적 착취 (임금 미지급),
359,경제적 착취,일을 시키고 돈을 주지 않았다.,,,"노동, 일, 월급"
,(임금 미지급),,,,
,근로계약을 체결하지 않은 상태에서 원고에게 일을 시켰다.,,그림,,
360,,근로계약 없이 일을 시켰다.,,경제적 착취 (근로계약),"노동, 일, 계약"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,,"고의, 과실, 손해, 배상"
361,손해 발생,-,,손해 발생,
,,,그림,,
,정신적 고통을 초래하였다.,나쁜 행동으로 정신적 피해를 입혔다.,,불법행위 (정신적 피해),
362,,,,,"정신, 고통"
,,,그림,,
,,피고는 원고가 손해 본 만큼 돈을 줘야 한다.,,,"손해, 배상, 금전"
363,손해배상책임,,,손해배상,
,,,그림,,
,건물에서 퇴거할 의무가 있다.,,,,
364,,집에서 완전히 나가야 한다.,,퇴거,"명도, 인도"
,,,그림,,
,임대계약을 체결했다.,,,,
365,,빌려주는 계약을 했다.,,임대계약,"임대, 계약"
,,,그림,,
,임대기간이 종료했다.,,,,
366,,빌려준 기간이 끝났다.,,임대기간,"임대, 종료"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,"임대인(아파트를 빌려준 사람)이 임대보증금*을 돌려주면, 임차인(아파트를 빌린 사람)은 임대인에게 아파트를 돌려줘야 한다.",그림,,
,"임대인이 임대보증금을 반환할 때, 임차인은 해당 아파트를 원고에게 반환해야 할 의무가 있다.","*임대보증금 : 집, 상점 등을 빌릴 때 집주인(임대인)에게 미리 내는 돈. 집, 상점 등 다 사용하고 돌려주면 돈을 돌려받을 수 있다.",,,
,,,,"동시이행 (상환이행, 건물임대차 종료)","임대인, 임대보증금, 임차인, 반환"
367,,,,,
,,,그림,동시이행,
368,동시이행,-,,(상환이행),-
,,,그림,,
,원고와 피고는 집을 매매하기로 하는 계약을 체결하였다.,,,,
369,,집을 팔기로 하는 계약을 했다.,,매매계약,"집, 매매"
,,,그림,,
,,,,,
370,염전,염전(소금을 만드는 곳),,염전,-
,,,그림,,
,,염전(소금을 만드는 곳)에서 일했다.,,근로,"염전, 노동, 착취"
371,염전에서 근무했다.,,,(염전),
,,,그림,,
,,,,근로,
372,사무실에서 근무했다.,사무실에서 일했다.,,(사무실),"일, 근무, 노동"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,근로,"일, 근무, 노동"
373,식당에서 근무했다.,식당에서 일했다.,,(식당),
,"피고는 원고에게 음식과 숙소를 제공하였으나, 원고가 수행한 노동에 대한 대가는 지급하지 않았다.",,그림,,
374,,"음식, 숙소를 마련해 주었지만 일한 것에 대한 돈은 주지 않았다.",,경제적 착취 (무임금),"일, 노동, 임금, 월급"
,돈을 지급하지 않았다.,,그림,금전 미지급,
375,,돈을 안줬다.,,,"금전, 미지급"
,,,그림,,
376,막대기로 엉덩이에 신체적 폭력을 행사하였다.,막대기로 엉덩이를 때렸다.,,신체적 학대 (엉덩이),"폭행, 막대기"
,,,그림,,
377,막대기로 머리에 신체적 폭력을 행사하였다.,막대기로 머리를 때렸다.,,신체적 학대 (머리),"폭행, 막대기"
,,,그림,,
378,막대기로 팔에 신체적 폭력을 행사하였다.,막대기로 팔을 때렸다.,,신체적 학대 (팔),"폭행, 막대기"
,,,그림,,
379,막대기로 허리에 신체적 폭력을 행사하였다.,막대기로 허리를 때렸다.,,신체적 학대 (허리),"폭행, 막대기"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,,
380,계약 무효,-,,계약 무효,"계약, 무효"
,,,그림,,
,**아파트 303호에 관한 소유권이전등기를 마쳤다.,**아파트 303호의 등기부*에 적힌 주인 이름을 바꿨다.,,"부동산, 소유권, 이전 등기","아파트, 주인, 등기"
381,,*등기부 : 재산에 관련된 정보를 적어 둔 서류.,,,
,,,그림,,
,,,,,
382,기망,-,,기망,-
,,,그림,,
383,-,-,,재판상 화해,"조정, 화해, 재판"
,,,그림,,
,,,,,
384,-,-,,입증책임,"주장, 증거, 증명, 패소"
,,,,(원고),
,,,그림,,
,,,,,
385,-,-,,입증책임,"주장, 증거, 증명, 패소"
,,,,(피고),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
386,서증 진정성립,문서가 진짜라는 것이 확인되었다.,,서증 진정성립,"서증, 문서, 진정"
,채무자는 재산관계를 명시한 재산목록을 재산명시기일에 제출해야 한다. (재산명시사건),채무자는 자신의 재산이 무엇이 있는지 문서에 정확하게 적어 정해진 날짜까지 내야 한다.,그림,,
387,,,,재산명시 명령,"채무자, 재산관계, 문서"
,,,그림,,
,,00는 계약하면서 약속한 것을 지키지 않았다.,,,
388,채무불이행으로 인한 손해배상책임,그래서 ㅁㅁ에게 생긴 손해 만큼의 돈을 물어줘야 한다.,,채무불이행 책임,"계약, 손해, 채무"
,,"000은 김이박에게 자기 대신 계약을 해 달라고 시켰다. 김이박은 시킨 대로 계약을 했다. 김이박이 가서 계약서를 썼지만, 계약에 따라 책임질 사람은 000이다.",그림,,
389,김이박은 본인을 대리하여 이 사건 계약을 체결하였다.,,,대리,"대리, 계약"
,,,그림,,
390,후견,법과 관련된 일을 스스로 결정할 능력이 없는 사람의 결정을 도와주고 지원한다.,,후견,"한정후견, 성년후견"
,,"원고는 피고에게 받을 돈(손해배상금)과 피고가 원고에게 받을 돈(대여금)을 서로 없는 걸로 하자고 했다. 원고가 그렇게 하겠다고 분명히 말했기 때문에, 두 사람이 서로에게 받아야 하는 돈은 없어진 것으로 본다. 따라서 원고의 주장은 옳다.",그림,,
,,,,,
,,,,상계,"자동채권, 수동채권, 손해배상금"
391,상계(원고),,,(원고),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,"피고는 원고에게 받을 돈(손해배상금)과 원고가 피고에게 받을 돈(대여금)을 서로 없는 걸로 하자고 했다. 피고가 그렇게 하겠다고 분명히 말했기 때문에, 두 사람이 서로에게 받아야 하는 돈은 없어진 것으로 본다. 따라서 피고의 주장은 옳다.",그림,,
,,,,,
,,,,상계,"자동채권, 수동채권, 손해배상금"
392,상계(피고),,,(피고),
,,,그림,,
,,,,,
,,,,,
,,,,,
393,상속인,재산을 물려 받는 사람,,상속인,"재산, 상속"
,,,그림,,
,,,,,
,,,,,
,,,,,
394,피상속인,재산을 물려주는 사람,,피상속인,"재산, 상속"
,,,그림,,
395,유류분,-,,유류분,"상속, 유류분"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
396,기여분,재산을 모으거나 늘리는데 도움을 주거나 돌봐 준 만큼의 재산을 말한다.,,기여분,"상속, 기여분"
,피상속인 A의 상속재산에 대한 청구인의 기여분을 10%로 정한다.,,그림,,
397,,"죽은 A의 재산을 나눌 때, 청구인이 기여한 것을 10%로 한다.",,"상속재산 분할, 기여분","상속, 재산, 기여분"
,,,그림,,
,,,,,
398,"피상속인 A의 배우자 B, 직계비속 C, D","죽은 사람은 A이고, 재산을 물려받는 사람으로는 아내인 B, 자녀들인 C, D가 있다.",,상속인,"상속, 재산, 재산분할"
,,,,(다수),
,,,그림,,
,,빚을 모두 다 갚을 수 없는 상황이라 법원에 빚을 줄여 달라고 요청한다.,,,
399,회생절차개시신청,,,회생절차 개시신청,"빚, 회생"
,,,그림,,
,,빚을 모두 다 갚을 수 없는 상황이라 법원에 지금 가지고 있는 재산만으로 빚을 갚게 해달라고 요청한다.,,,
400,파산,,,파산,"빚, 파산"
,,,그림,,
,,,,,
401,채무를 변제했다.,갚아야 할 돈을 모두 갚았다.,,변제,"빚, 채무"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
402,대여하였다(소비대 차계약을 체결하였다).,빌려주기로 약속했다.,,소비대차 계약,"계약, 물건, 대여"
,,,그림,,
403,상호 간에 계약을 체결했다.,계약했다.,,계약,계약서
,,,그림,,
,,,,,
404,계약을 해제한다.,이미 맺은 계약을 없애고 처음으로 되돌린다.,,계약 해제,"계약, 해제"
,,,그림,,
,,,,,
405,계약을 해지한다.,계약했지만 더 이상 계약을 이어나가지 않고 끝낸다.,,계약해지,"계약, 해지"
406,정지조건,계약의 조건이 이루어지면 계약대로 해야 한다.,그림,정지조건,"계약, 효력, 조건, 정지조건"
,,,,,
,,계약의 조건이 이루어지면 계약은 끝나게 된다.,그림,,"계약, 효력, 조건, 해제조건, 종료"
407,해제조건,,,해제조건,
,,,그림,,
408,동시이행항변을 주장한다.,자기가 받을 것을 받을 때 자기 것도 주겠다고 주장한다.,,동시이행 항변,"동시, 동시이행관계"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,피고는 원고에게 건물을 철거해야 한다.,,,,
409,,피고는 건물을 부숴야 한다.,,건물 철거,"건물, 철거"
,,,그림,,
410,전부명령,-,,전부명령,"채권자, 채무자, 제3"
,,,그림,,
,,,,,"채권자, 채무자, 제3, 회수, 추심"
411,추심명령,-,,추심명령,
,,,그림,,
,,,,,"채권, 양도, 대출금"
412,채권양도,-,,채권양도,
,,,그림,,
,,,,,
413,채권양수,-,,채권양수,"채권, 양수, 대출금"
,,,그림,,
,,,,,
414,증인,-,,증인,증인석
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,,
415,증언,-,,증언,"증인, 증인석"
,,,그림,,
416,취소,-,,취소,"부당, 취소"
,,,그림,,"의사무능력, 무효"
417,무효,-,,무효,
,,,그림,,
,,직원이 잘못해서 손해를 입힌 경우에 사장이 손해를 책임져야 한다.,,,"고용, 손해, 손해배상, 756"
418,사용자책임,,,사용자책임,
,,,그림,,"국가, 나라, 국가책임, 손해, 손해배상"
419,국가배상책임,나라가 손해에 대한 책임을 지고 돈을 줘야한다.,,국가배상 책임,
,,,그림,,
420,고의가 인정된다.,일부러 한 것이 맞다.,,고의,일부러
,,,그림,,
,,,,,
421,과실이 인정된다.,잘 모르고 실수로 그랬다.,,과실,실수
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
422,위법성이 인정된다.,법을 지키지 않았다.,,위법,불법
,,,그림,,
423,감정인(의사),"진짜인지 아닌지, 얼마큼의 가치가 있는지 등을 살펴보는 전문가다.",,감정인,"감정인, 의사, 감정"
,,,,(의사),
,,,그림,,
424,감정인(전문가),"진짜인지 아닌지, 얼마큼의 가치가 있는지 등을 살펴보는 전문가다.",,감정인,"감정인, 전문가, 감정"
,,,,(전문가),
,,,그림,,
,,,,,"친자 확인, 필적 감정, 지문 감정, 감정"
425,감정 결과,비용이나 가치 등을 전문적으로 확인한 결과다.,,감정 결과,
,,,그림,,
,,,,,
426,감정 결과(필적감정),누구 글씨인지 확인한 결과다.,,감정 결과,"글씨, 글자, 필적, 감정"
,,,,(필적감정),
,,,그림,,
,,,,,"친자, 부모, 자식, 친자 확인"
427,감정결과(친자확인),부모 자식 관계가 맞는지 확인한 결과다.,,감정결과,
,,,,(친자확인),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,,
428,감정결과(지문 감정),누구의 지문인지 확인한 결과다.,,감정결과,"지문, 감정"
,,,,(지문 감정),
,,,그림,,
,,,,,
429,사단법인,사람들이 모여 어떤 목적을 위해 법률에 따라 만든 단체다.,,사단법인,"단체, 법인"
,,,그림,,
430,비법인사단,법인 등록은 할 수 없지만 어느 정도의 조직성을 갖춘 단체다.,,비법인사단,"단체, 법인"
,,,그림,,
,,사고 전부터 원래 가지고 있던 질병이나 장애가 있다.,,,
431,기왕증,,,기왕증1,"질병, 장애"
,,,그림,,
432,기왕증,-,,기왕증2,"질병, 허리"
,,,,(허리),
